Geo Point;Geo Shape;gml_id;GID;GEOM_O;IDENT;NUMERO;GROUPE;NUMORDRE;LIBELLE;VEHICULE;SOURCE;TYPE;ACTIF;VOIRIE;INSEE;CDATE;MDATE
44.917369, -0.66303;"{""coordinates"": [-0.66303, 44.917369], ""type"": ""Point""}";SV_ARRET_P.2963;2963;0;B_RED39_R;7262;B_RED39;2;Redon;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33519;2014-09-29T02:00:00+02:00;2014-09-29T02:00:00+02:00
44.85204, -0.594698;"{""coordinates"": [-0.594698, 44.85204], ""type"": ""Point""}";SV_ARRET_P.1396;1396;0;B_CARN9_A;2329;B_CARN9;1;Parc Bordelais (Boulevards);BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33063;1999-07-12T02:00:00+02:00;2004-12-01T01:00:00+01:00
44.841144, -0.587451;"{""coordinates"": [-0.587451, 44.841144], ""type"": ""Point""}";SV_ARRET_P.871;871;0;B_MAR13_A;1410;B_MAR13;1;Marionneau;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33063;1999-08-04T02:00:00+02:00;1999-08-04T02:00:00+02:00
44.912281, -0.517966;"{""coordinates"": [-0.517966, 44.912281], ""type"": ""Point""}";SV_ARRET_P.39;39;0;B_SQP90_A;75;B_SQP90;1;Square Prévert;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33032;2000-02-07T01:00:00+01:00;2000-02-07T01:00:00+01:00
44.900524, -0.732244;"{""coordinates"": [-0.732244, 44.900524], ""type"": ""Point""}";SV_ARRET_P.8;8;0;B_CHA53_R;13;B_CHA53;2;Chateaubriand;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33449;1999-08-27T02:00:00+02:00;1999-08-27T02:00:00+02:00
44.83019, -0.648077;"{""coordinates"": [-0.648077, 44.83019], ""type"": ""Point""}";SV_ARRET_P.1860;1860;0;B_RBE75_R;3107;B_RBE75;2;Résidence Beausite;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33281;1999-10-14T02:00:00+02:00;2010-02-15T01:00:00+01:00
44.850251, -0.519238;"{""coordinates"": [-0.519238, 44.850251], ""type"": ""Point""}";SV_ARRET_P.549;549;0;B_RUN62_A;885;B_RUN62;1;Rue de l'Union;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33119;2000-02-09T01:00:00+01:00;2000-02-09T01:00:00+01:00
44.875772, -0.59021;"{""coordinates"": [-0.59021, 44.875772], ""type"": ""Point""}";SV_ARRET_P.314;314;0;B_CNO27_A;520;B_CNO27;1;Cimetière Nord;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33075;2008-05-09T02:00:00+02:00;1999-11-19T01:00:00+01:00
44.835812, -0.670784;"{""coordinates"": [-0.670784, 44.835812], ""type"": ""Point""}";SV_ARRET_P.3228;3228;0;B_KEN01_R;8632;B_KEN01;2;Kennedy;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33281;2019-09-16T02:00:00+02:00;2019-09-16T02:00:00+02:00
44.852193, -0.613865;"{""coordinates"": [-0.613865, 44.852193], ""type"": ""Point""}";SV_ARRET_P.1901;1901;0;B_EGC51_R;3169;B_EGC51;2;Mairie de Caudéran - Germaine Tillion;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;1999-09-07T02:00:00+02:00;2005-06-30T02:00:00+02:00
44.874744, -0.61907;"{""coordinates"": [-0.61907, 44.874744], ""type"": ""Point""}";SV_ARRET_P.1731;1731;0;B_GGA36_R;2929;B_GGA36;2;Général de Gaulle;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33075;1999-09-02T02:00:00+02:00;2019-09-10T02:00:00+02:00
44.930329, -0.47391;"{""coordinates"": [-0.47391, 44.930329], ""type"": ""Point""}";SV_ARRET_P.1295;1295;0;B_GRA94_A;2151;B_GRA94;1;La Grave d'Ambarès;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33003;2004-07-03T02:00:00+02:00;2001-07-24T02:00:00+02:00
44.85027, -0.49755;"{""coordinates"": [-0.49755, 44.85027], ""type"": ""Point""}";SV_ARRET_P.465;465;0;B_GLU63_A;741;B_GLU63;1;Gay Lussac;BUS;SAEIV_BUS;CLASSIQUE;0;HS_INTEGRAL;33013;2000-04-25T02:00:00+02:00;2006-03-21T01:00:00+01:00
44.912561, -0.729176;"{""coordinates"": [-0.729176, 44.912561], ""type"": ""Point""}";SV_ARRET_P.2418;2418;0;B_CRO03_A;5325;B_CRO03;1;Croix Vieille;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33376;2007-07-05T02:00:00+02:00;2012-09-15T02:00:00+02:00
44.853956, -0.611204;"{""coordinates"": [-0.611204, 44.853956], ""type"": ""Point""}";SV_ARRET_P.572;572;0;B_VEL52_A;919;B_VEL52;1;Vélodrome;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;1999-08-27T02:00:00+02:00;1999-08-27T02:00:00+02:00
44.787198, -0.610407;"{""coordinates"": [-0.610407, 44.787198], ""type"": ""Point""}";SV_ARRET_P.2040;2040;0;B_EUR43_A;3440;B_EUR43;1;Eurofac;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33192;2000-06-30T02:00:00+02:00;2011-01-18T01:00:00+01:00
44.820174, -0.531535;"{""coordinates"": [-0.531535, 44.820174], ""type"": ""Point""}";SV_ARRET_P.852;852;0;B_JAC07_A;1370;B_JAC07;1;La Jacquotte;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33167;2000-01-28T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.774804, -0.623428;"{""coordinates"": [-0.623428, 44.774804], ""type"": ""Point""}";SV_ARRET_P.3302;3302;0;B_COR86_A;8931;B_COR86;1;Corporeau;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33192;2020-07-06T02:00:00+02:00;2020-07-06T02:00:00+02:00
44.889154, -0.6475;"{""coordinates"": [-0.6475, 44.889154], ""type"": ""Point""}";SV_ARRET_P.3033;3033;0;B_EYS72_R;7531;B_EYS72;2;Eysines Bourg;BUS;SAEIV_BUS;CLASSIQUE;0;HS_INTEGRAL;33162;2015-08-31T02:00:00+02:00;2015-08-31T02:00:00+02:00
44.84592, -0.613043;"{""coordinates"": [-0.613043, 44.84592], ""type"": ""Point""}";SV_ARRET_P.1994;1994;0;B_LOP16_A;3317;B_LOP16;1;Place Lopès;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33063;1999-07-16T02:00:00+02:00;2021-03-01T01:00:00+01:00
44.837138, -0.645894;"{""coordinates"": [-0.645894, 44.837138], ""type"": ""Point""}";SV_ARRET_P.1993;1993;0;B_CRO72_R;3315;B_CRO72;2;Croustet;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33281;2000-06-30T02:00:00+02:00;2010-02-22T01:00:00+01:00
44.83561, -0.685994;"{""coordinates"": [-0.685994, 44.83561], ""type"": ""Point""}";SV_ARRET_P.1370;1370;0;B_ACA73_R;2267;B_ACA73;2;Acacias;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33281;2000-05-31T02:00:00+02:00;2000-05-31T02:00:00+02:00
44.867012, -0.575684;"{""coordinates"": [-0.575684, 44.867012], ""type"": ""Point""}";SV_ARRET_P.2851;2851;0;B_RAV45_R;6685;B_RAV45;2;Place Ravezies;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33063;2026-05-17T02:00:00+02:00;2026-05-16T05:52:31+02:00
44.904221, -0.518851;"{""coordinates"": [-0.518851, 44.904221], ""type"": ""Point""}";SV_ARRET_P.2628;2628;0;B_CAI92_A;5778;B_CAI92;1;Cailleau;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33032;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.836475, -0.533017;"{""coordinates"": [-0.533017, 44.836475], ""type"": ""Point""}";SV_ARRET_P.2645;2645;0;B_CUR10_A;5798;B_CUR10;1;Curie;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33167;2010-02-22T01:00:00+01:00;2016-10-01T02:00:00+02:00
44.834718, -0.585799;"{""coordinates"": [-0.585799, 44.834718], ""type"": ""Point""}";SV_ARRET_P.835;835;0;B_LEC10_A;1345;B_LEC10;1;Bibliothèque;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;2000-05-04T02:00:00+02:00;2000-05-04T02:00:00+02:00
44.815032, -0.498154;"{""coordinates"": [-0.498154, 44.815032], ""type"": ""Point""}";SV_ARRET_P.1380;1380;0;B_BER07_A;2285;B_BER07;1;Berliquet;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33065;2000-01-28T01:00:00+01:00;2000-01-28T01:00:00+01:00
44.785394, -0.586297;"{""coordinates"": [-0.586297, 44.785394], ""type"": ""Point""}";SV_ARRET_P.2175;2175;0;B_THO34_R;3882;B_THO34;2;Thouars;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33550;2004-07-03T02:00:00+02:00;2004-07-03T02:00:00+02:00
44.847341, -0.564372;"{""coordinates"": [-0.564372, 44.847341], ""type"": ""Point""}";SV_ARRET_P.3193;3193;0;B_LAV45_A;8401;B_LAV45;1;Lavigne;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;2018-11-12T01:00:00+01:00;2018-11-12T01:00:00+01:00
44.842692, -0.53652;"{""coordinates"": [-0.53652, 44.842692], ""type"": ""Point""}";SV_ARRET_P.840;840;0;B_SQM08_R;1351;B_SQM08;2;Square Monrepos;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33119;2000-02-02T01:00:00+01:00;2006-02-09T01:00:00+01:00
44.858188, -0.678536;"{""coordinates"": [-0.678536, 44.858188], ""type"": ""Point""}";SV_ARRET_P.179;179;0;B_MOR82_A;312;B_MOR82;1;La Morandière;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33200;2000-09-18T02:00:00+02:00;2000-09-18T02:00:00+02:00
44.830764, -0.521018;"{""coordinates"": [-0.521018, 44.830764], ""type"": ""Point""}";SV_ARRET_P.1483;1483;0;B_HGU06_A;2510;B_HGU06;1;Hauts de Guitres;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33167;2000-01-28T01:00:00+01:00;2006-02-06T01:00:00+01:00
44.927763, -0.515084;"{""coordinates"": [-0.515084, 44.927763], ""type"": ""Point""}";SV_ARRET_P.1563;1563;0;B_CAT94_A;2661;B_CAT94;1;ESAT du Gua;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33003;2021-08-30T02:00:00+02:00;1999-08-16T02:00:00+02:00
45.011516, -0.539288;"{""coordinates"": [-0.539288, 45.011516], ""type"": ""Point""}";SV_ARRET_P.700;700;0;B_GEN91_R;1121;B_GEN91;2;Saint-Exupéry;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33004;2015-08-31T02:00:00+02:00;2015-08-31T02:00:00+02:00
44.792184, -0.591476;"{""coordinates"": [-0.591476, 44.792184], ""type"": ""Point""}";SV_ARRET_P.1543;1543;0;B_THS41_A;2628;B_THS41;1;Le Dôme;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33522;2016-08-29T02:00:00+02:00;2010-02-01T01:00:00+01:00
44.776672, -0.543682;"{""coordinates"": [-0.543682, 44.776672], ""type"": ""Point""}";SV_ARRET_P.532;532;0;B_TLO20_R;857;B_TLO20;2;Tillon;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33550;1999-08-18T02:00:00+02:00;2006-02-22T01:00:00+01:00
44.868001, -0.598053;"{""coordinates"": [-0.598053, 44.868001], ""type"": ""Point""}";SV_ARRET_P.2253;2253;0;B_COM76_A;4021;B_COM76;1;Combes;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33069;2004-07-03T02:00:00+02:00;2010-02-22T01:00:00+01:00
44.772628, -0.712009;"{""coordinates"": [-0.712009, 44.772628], ""type"": ""Point""}";SV_ARRET_P.1633;1633;0;B_FOU46_R;2777;B_FOU46;2;Fougnet;BUS;SAEIV_BUS;CLASSIQUE;0;HS_INTEGRAL;HORS_BM;1999-08-30T02:00:00+02:00;1999-08-30T02:00:00+02:00
44.845019, -0.684248;"{""coordinates"": [-0.684248, 44.845019], ""type"": ""Point""}";SV_ARRET_P.1351;1351;0;B_TBEA50;2239;B_TBEA50;1;Beaudésert;BUS;SAEIV_BUS;CLASSIQUE;1;HS_INTEGRAL;33281;1999-08-04T02:00:00+02:00;1999-08-04T02:00:00+02:00
45.009206, -0.523476;"{""coordinates"": [-0.523476, 45.009206], ""type"": ""Point""}";SV_ARRET_P.1024;1024;0;B_BRG92_R;1684;B_BRG92;2;Beauregard;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33004;2000-10-20T02:00:00+02:00;2014-10-15T02:00:00+02:00
44.793488, -0.584042;"{""coordinates"": [-0.584042, 44.793488], ""type"": ""Point""}";SV_ARRET_P.47;47;0;B_RAC40_R;95;B_RAC40;2;Racine;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33522;1999-11-24T01:00:00+01:00;2005-11-08T01:00:00+01:00
44.879858, -0.505517;"{""coordinates"": [-0.505517, 44.879858], ""type"": ""Point""}";SV_ARRET_P.2002;2002;0;B_ARC66_A;3326;B_ARC66;1;L'Archevêque;BUS;SAEIV_BUS;CLASSIQUE;0;HS_INTEGRAL;33249;2000-05-02T02:00:00+02:00;2000-05-02T02:00:00+02:00
44.871691, -0.51185;"{""coordinates"": [-0.51185, 44.871691], ""type"": ""Point""}";SV_ARRET_P.2746;2746;0;B_APA32_R;5987;B_APA32;2;Avenue de Paris;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33249;2011-03-28T02:00:00+02:00;2010-02-22T01:00:00+01:00
44.863802, -0.486811;"{""coordinates"": [-0.486811, 44.863802], ""type"": ""Point""}";SV_ARRET_P.2101;2101;0;B_VIG64_A;3631;B_VIG64;1;La Vigne;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33013;2005-08-29T02:00:00+02:00;2005-08-29T02:00:00+02:00
44.806403, -0.607375;"{""coordinates"": [-0.607375, 44.806403], ""type"": ""Point""}";SV_ARRET_P.1798;1798;0;B_ENS34_A;3028;B_ENS34;1;Enseirb;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33318;1999-11-03T01:00:00+01:00;2003-06-27T02:00:00+02:00
44.881681, -0.498025;"{""coordinates"": [-0.498025, 44.881681], ""type"": ""Point""}";SV_ARRET_P.2328;2328;0;B_LOR66_R;4731;B_LOR66;2;Lormont Village;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33249;2005-08-29T02:00:00+02:00;2005-08-29T02:00:00+02:00
44.907117, -0.632383;"{""coordinates"": [-0.632383, 44.907117], ""type"": ""Point""}";SV_ARRET_P.2258;2258;0;B_CAN77_R;4029;B_CAN77;2;Canteret;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33056;2004-07-03T02:00:00+02:00;2009-11-12T01:00:00+01:00
44.86417, -0.616639;"{""coordinates"": [-0.616639, 44.86417], ""type"": ""Point""}";SV_ARRET_P.2138;2138;0;B_CAP76_R;3791;B_CAP76;2;Capelle;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33069;2004-07-03T02:00:00+02:00;2004-07-03T02:00:00+02:00
44.849542, -0.613287;"{""coordinates"": [-0.613287, 44.849542], ""type"": ""Point""}";SV_ARRET_P.2699;2699;0;B_CHA41_A;5910;B_CHA41;1;Place Ozanam;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33063;2013-09-02T02:00:00+02:00;2010-02-22T01:00:00+01:00
44.773379, -0.63447;"{""coordinates"": [-0.63447, 44.773379], ""type"": ""Point""}";SV_ARRET_P.652;652;0;B_MNE80_A;1041;B_MNE80;1;Maison Neuve;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33192;2000-09-15T02:00:00+02:00;2000-09-15T02:00:00+02:00
44.82266, -0.486283;"{""coordinates"": [-0.486283, 44.82266], ""type"": ""Point""}";SV_ARRET_P.2719;2719;0;B_DAM62_R;5941;B_DAM62;2;Domaine d'Amanieu;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33065;2009-11-05T01:00:00+01:00;2009-11-05T01:00:00+01:00
44.91398, -0.741651;"{""coordinates"": [-0.741651, 44.91398], ""type"": ""Point""}";SV_ARRET_P.1842;1842;0;B_ANO53_R;3080;B_ANO53;2;Allée du Nord;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33376;1999-08-30T02:00:00+02:00;1999-08-30T02:00:00+02:00
44.779591, -0.658776;"{""coordinates"": [-0.658776, 44.779591], ""type"": ""Point""}";SV_ARRET_P.564;564;0;B_ARS44_R;911;B_ARS44;2;Arsonval;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33318;1999-07-30T02:00:00+02:00;1999-07-30T02:00:00+02:00
44.924716, -0.497127;"{""coordinates"": [-0.497127, 44.924716], ""type"": ""Point""}";SV_ARRET_P.929;929;0;B_EUR93_A;1514;B_EUR93;1;Europe;BUS;SIG_KEOLIS;CLASSIQUE;0;HS_INTEGRAL;33003;2000-10-20T02:00:00+02:00;2004-02-09T01:00:00+01:00
44.86539, -0.604906;"{""coordinates"": [-0.604906, 44.86539], ""type"": ""Point""}";SV_ARRET_P.3246;3246;0;B_MBTD06;8692;B_MBTD06;1;Mairie du Bouscat;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33069;2019-12-16T01:00:00+01:00;2019-12-16T01:00:00+01:00
44.878193, -0.543756;"{""coordinates"": [-0.543756, 44.878193], ""type"": ""Point""}";SV_ARRET_P.3103;3103;0;B_CLAV18;7833;B_CLAV18;1;Claveau;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;2016-09-17T02:00:00+02:00;2016-09-17T02:00:00+02:00
44.93458, -0.511566;"{""coordinates"": [-0.511566, 44.93458], ""type"": ""Point""}";SV_ARRET_P.610;610;0;B_BNT92_R;979;B_BNT92;2;Bernatet;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33003;2000-10-20T02:00:00+02:00;2004-02-11T01:00:00+01:00
44.843853, -0.573905;"{""coordinates"": [-0.573905, 44.843853], ""type"": ""Point""}";SV_ARRET_P.2107;2107;0;B_QUI51_A;3648;B_QUI51;1;Quinconces;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33063;2020-10-01T02:00:00+02:00;2004-07-03T02:00:00+02:00
44.842169, -0.579713;"{""coordinates"": [-0.579713, 44.842169], ""type"": ""Point""}";SV_ARRET_P.2811;2811;0;B_GAM04_R;6447;B_GAM04;2;Gambetta;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33063;2015-08-31T02:00:00+02:00;2011-05-09T02:00:00+02:00
45.013306, -0.536555;"{""coordinates"": [-0.536555, 45.013306], ""type"": ""Point""}";SV_ARRET_P.1257;1257;0;B_EXU91_A;2081;B_EXU91;1;Frachon;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33004;2015-08-31T02:00:00+02:00;2015-08-31T02:00:00+02:00
44.79432, -0.580892;"{""coordinates"": [-0.580892, 44.79432], ""type"": ""Point""}";SV_ARRET_P.428;428;0;B_MON21_A;689;B_MON21;1;Montherlant;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33550;1999-08-18T02:00:00+02:00;2011-09-05T02:00:00+02:00
44.798037, -0.673294;"{""coordinates"": [-0.673294, 44.798037], ""type"": ""Point""}";SV_ARRET_P.1672;1672;0;B_HLV46_A;2824;B_HLV46;1;Boulevard du Haut Livrac;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33318;1999-08-30T02:00:00+02:00;2006-01-02T01:00:00+01:00
44.859734, -0.612843;"{""coordinates"": [-0.612843, 44.859734], ""type"": ""Point""}";SV_ARRET_P.2680;2680;0;B_AEY33_A;5884;B_AEY33;1;Avenue d'Eysines;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33063;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.818695, -0.566201;"{""coordinates"": [-0.566201, 44.818695], ""type"": ""Point""}";SV_ARRET_P.1379;1379;0;B_NAN23_A;2282;B_NAN23;1;Caserne Nansouty;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33063;1999-11-18T01:00:00+01:00;2000-08-11T02:00:00+02:00
44.844934, -0.532282;"{""coordinates"": [-0.532282, 44.844934], ""type"": ""Point""}";SV_ARRET_P.749;749;0;B_FER08_R;1195;B_FER08;2;Jules Ferry;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33119;2000-02-02T01:00:00+01:00;2000-02-02T01:00:00+01:00
44.835831, -0.640426;"{""coordinates"": [-0.640426, 44.835831], ""type"": ""Point""}";SV_ARRET_P.450;450;0;B_CBL72_A;720;B_CBL72;1;Chardons Bleus;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33281;2000-06-30T02:00:00+02:00;2000-06-30T02:00:00+02:00
44.991498, -0.485948;"{""coordinates"": [-0.485948, 44.991498], ""type"": ""Point""}";SV_ARRET_P.1056;1056;0;B_GAL92_R;1732;B_GAL92;2;La Galliasse;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33487;2000-10-20T02:00:00+02:00;2006-01-17T01:00:00+01:00
44.893804, -0.745492;"{""coordinates"": [-0.745492, 44.893804], ""type"": ""Point""}";SV_ARRET_P.1818;1818;0;B_COL53_A;3050;B_COL53;1;Collège Hastignan;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33449;1999-08-27T02:00:00+02:00;2016-12-01T01:00:00+01:00
44.880908, -0.658411;"{""coordinates"": [-0.658411, 44.880908], ""type"": ""Point""}";SV_ARRET_P.3260;3260;0;B_LAC38_A;8753;B_LAC38;1;La Clide;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33162;2020-03-02T01:00:00+01:00;2020-03-02T01:00:00+01:00
44.814006, -0.564877;"{""coordinates"": [-0.564877, 44.814006], ""type"": ""Point""}";SV_ARRET_P.410;410;0;B_BBE23_A;663;B_BBE23;1;Barrière de Bègles;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE;33063;1999-11-18T01:00:00+01:00;1999-11-18T01:00:00+01:00
44.818833, -0.578973;"{""coordinates"": [-0.578973, 44.818833], ""type"": ""Point""}";SV_ARRET_P.973;973;0;B_CAIR9_A;1594;B_CAIR9;1;Cité Cairon;BUS;SAEIV_BUS;CLASSIQUE;1;CHAUSSEE_ACCESS;33063;1999-07-12T02:00:00+02:00;1999-07-12T02:00:00+02:00
44.851803, -0.517182;"{""coordinates"": [-0.517182, 44.851803], ""type"": ""Point""}";SV_ARRET_P.1416;1416;0;B_CAL62_R;2376;B_CAL62;2;Calmette;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33119;2001-02-15T01:00:00+01:00;2006-02-23T01:00:00+01:00
45.000691, -0.500011;"{""coordinates"": [-0.500011, 45.000691], ""type"": ""Point""}";SV_ARRET_P.143;143;0;B_LAC92_A;247;B_LAC92;1;Lacone;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33004;2000-10-20T02:00:00+02:00;2000-10-20T02:00:00+02:00
44.832138, -0.611131;"{""coordinates"": [-0.611131, 44.832138], ""type"": ""Point""}";SV_ARRET_P.1535;1535;0;B_STAUGU;2602;B_STAUGU;1;Eglise Saint-Augustin;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;2005-09-26T02:00:00+02:00;2006-01-18T01:00:00+01:00
44.80034, -0.668799;"{""coordinates"": [-0.668799, 44.80034], ""type"": ""Point""}";SV_ARRET_P.937;937;0;B_MAC23_A;1529;B_MAC23;1;Macédo;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33318;2006-07-05T02:00:00+02:00;1999-04-09T02:00:00+02:00
44.886078, -0.610622;"{""coordinates"": [-0.610622, 44.886078], ""type"": ""Point""}";SV_ARRET_P.2274;2274;0;B_CLG58_A;4051;B_CLG58;1;Gare de Bruges;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33075;2015-08-31T02:00:00+02:00;2003-04-10T02:00:00+02:00
44.850487, -0.777325;"{""coordinates"": [-0.777325, 44.850487], ""type"": ""Point""}";SV_ARRET_P.2942;2942;0;B_GEN88_R;7226;B_GEN88;2;Genêts;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33273;2014-09-02T02:00:00+02:00;2014-09-02T02:00:00+02:00
44.830269, -0.662623;"{""coordinates"": [-0.662623, 44.830269], ""type"": ""Point""}";SV_ARRET_P.2531;2531;0;B_VIG01_A;5622;B_VIG01;1;ZI Chemin Long;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33281;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.86421, -0.524397;"{""coordinates"": [-0.524397, 44.86421], ""type"": ""Point""}";SV_ARRET_P.3058;3058;0;B_BUTI93;7571;B_BUTI93;1;Buttinière;BUS;SAEIV_BUS;CLASSIQUE;0;TERMINUS;33249;2015-08-31T02:00:00+02:00;2015-08-31T02:00:00+02:00
44.876128, -0.549431;"{""coordinates"": [-0.549431, 44.876128], ""type"": ""Point""}";SV_ARRET_P.2523;2523;0;B_BLANQ_R;5609;B_BLANQ;2;Blanqui;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33063;2009-08-31T02:00:00+02:00;2010-02-22T01:00:00+01:00
44.769355, -0.578973;"{""coordinates"": [-0.578973, 44.769355], ""type"": ""Point""}";SV_ARRET_P.1595;1595;0;B_BON21_R;2726;B_BON21;2;Bonnardel;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33550;1999-08-18T02:00:00+02:00;2007-06-01T02:00:00+02:00
44.826264, -0.597202;"{""coordinates"": [-0.597202, 44.826264], ""type"": ""Point""}";SV_ARRET_P.1612;1612;0;B_CAM11_A;2753;B_CAM11;1;Campeyraut;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE_ACCESS;33063;1999-08-23T02:00:00+02:00;1999-08-23T02:00:00+02:00
44.888172, -0.616069;"{""coordinates"": [-0.616069, 44.888172], ""type"": ""Point""}";SV_ARRET_P.2715;2715;0;B_JVI29_R;5937;B_JVI29;2;Jean Villar;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33075;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.904398, -0.518124;"{""coordinates"": [-0.518124, 44.904398], ""type"": ""Point""}";SV_ARRET_P.2627;2627;0;B_CAI92_R;5777;B_CAI92;2;Cailleau;BUS;SIG_KEOLIS;CLASSIQUE;0;CHAUSSEE;33032;2010-02-22T01:00:00+01:00;2010-02-22T01:00:00+01:00
44.90369, -0.504572;"{""coordinates"": [-0.504572, 44.90369], ""type"": ""Point""}";SV_ARRET_P.1315;1315;0;B_ZOL95_R;2179;B_ZOL95;2;Emile Zola;BUS;SAEIV_BUS;CLASSIQUE;0;CHAUSSEE;33032;2000-02-07T01:00:00+01:00;2006-01-30T01:00:00+01:00
